Event_ID,VIN,Line,Station,Shift,Supplier_Code_x,Supplier_Code_y,Tool_ID,Temperature,Torque,Pressure,Vibration_mm_s,Energy_kWh,Inspection_Result
M11014,MA1A**********014,TRIM-1,STN-05,A,SUP-073,SUP-187,TL-020,40 C,60Nm,5.2 bar,6.37,7.04,FAIL
M11014,MA1A**********014,TRIM-1,STN-05,A,SUP-073,SUP-187,TL-020,40 C,60Nm,5.2 bar,6.37,7.04,PASS
M11014,MA1A**********014,TRIM-1,STN-05,A,SUP-073,SUP-187,TL-020,35 C,50 Nm,4.5 bar,1.2,4.69,FAIL
M11014,MA1A**********014,TRIM-1,STN-05,A,SUP-073,SUP-187,TL-020,35 C,50 Nm,4.5 bar,1.2,4.69,PASS
M11014,MA1A**********014,TRIM-1,STN-05,A,SUP-073,SUP-187,TL-020,40 C,50 Nm,5.2 bar,8.14,2.37,FAIL
M11014,MA1A**********014,TRIM-1,STN-05,A,SUP-073,SUP-187,TL-020,40 C,50 Nm,5.2 bar,8.14,2.37,PASS
M8015,MA1A**********015,TRIM-1,STN-01,NAN,SUP-154,SUP-162,TL-075,Unknown,50 Nm,5.2 bar,2.6,6.64,FAIL
M8015,MA1A**********015,TRIM-1,STN-01,NAN,SUP-154,SUP-162,TL-075,85C,Unknown,5.2 bar,3.78,2.48,FAIL
M10015,MA1A**********015,PAINT-1,STN-02,C,SUP-132,SUP-170,TL-082,104 F,45 Nm,5.2 bar,4.28,7.26,FAIL
M11015,MA1A**********015,GA-1,STN-04,C,SUP-036,SUP-124,TL-055,35 C,Unknown,65 psi,2.06,2.22,Unknown
M7015,MA1A**********015,GA-2,STN-05,NAN,SUP-138,SUP-007,TL-096,85C,45 Nm,5.2 bar,1.53,5.08,Unknown
M7015,MA1A**********015,GA-2,STN-05,NAN,SUP-138,SUP-007,TL-096,95 F,50 Nm,4.5 bar,8.39,7.92,Unknown
M9015,MA1A**********015,PAINT-1,STN-05,B,SUP-132,SUP-180,TL-044,85C,72 lb-ft,5.2 bar,4.61,6.18,Unknown
M9015,MA1A**********015,PAINT-1,STN-05,B,SUP-132,SUP-180,TL-044,104 F,60Nm,5.2 bar,2.33,1.39,Unknown
M10016,MA1A**********016,GA-2,STN-01,A,SUP-012,SUP-200,TL-016,35 C,Unknown,5.2 bar,2.39,1.4,Unknown
M10016,MA1A**********016,GA-2,STN-01,A,SUP-012,SUP-200,TL-016,40 C,35 lb-ft,72 psi,5.13,5.9,Unknown
M10016,MA1A**********016,GA-2,STN-01,A,SUP-012,SUP-200,TL-016,104 F,72 lb-ft,5.2 bar,4.37,4.61,Unknown
M7016,MA1A**********016,TRIM-1,STN-03,A,SUP-036,SUP-090,TL-064,Unknown,35 lb-ft,4.5 bar,0.53,4.98,Unknown
M7016,MA1A**********016,TRIM-1,STN-03,A,SUP-036,SUP-090,TL-064,85C,60Nm,5.2 bar,5.58,6.26,Unknown
M7016,MA1A**********016,TRIM-1,STN-03,A,SUP-036,SUP-090,TL-064,35 C,50 Nm,72 psi,4.19,4.67,Unknown
M8016,MA1A**********016,TRIM-1,STN-03,A,SUP-161,SUP-061,TL-089,Unknown,35 lb-ft,72 psi,5.62,1.39,PASS
M9016,MA1A**********016,PAINT-1,STN-03,A,SUP-125,SUP-082,TL-059,35 C,Unknown,65 psi,5.4,7.71,Unknown
M9016,MA1A**********016,PAINT-1,STN-03,A,SUP-125,SUP-082,TL-059,Unknown,35 lb-ft,5.2 bar,6.75,4.8,Unknown
M9016,MA1A**********016,PAINT-1,STN-03,A,SUP-125,SUP-082,TL-059,85C,60Nm,4.5 bar,6.06,2.22,Unknown
M11016,MA1A**********016,GA-2,STN-03,B,SUP-138,SUP-111,TL-034,Unknown,Unknown,Unknown,Unknown,Unknown,FAIL
M7017,MA1A**********017,GA-1,STN-02,A,SUP-041,SUP-158,TL-077,85C,72 lb-ft,4.5 bar,0.49,4.08,FAIL
M7017,MA1A**********017,GA-1,STN-02,A,SUP-041,SUP-158,TL-077,85C,72 lb-ft,4.5 bar,0.49,4.08,PASS
M7017,MA1A**********017,GA-1,STN-02,A,SUP-041,SUP-158,TL-077,85C,72 lb-ft,4.5 bar,0.49,4.08,PASS
M7017,MA1A**********017,GA-1,STN-02,A,SUP-041,SUP-158,TL-077,35 C,35 lb-ft,4.5 bar,3.29,4.4,FAIL
M7017,MA1A**********017,GA-1,STN-02,A,SUP-041,SUP-158,TL-077,35 C,35 lb-ft,4.5 bar,3.29,4.4,PASS
M7017,MA1A**********017,GA-1,STN-02,A,SUP-041,SUP-158,TL-077,35 C,35 lb-ft,4.5 bar,3.29,4.4,PASS
M7017,MA1A**********017,GA-1,STN-02,A,SUP-041,SUP-158,TL-077,95 F,72 lb-ft,72 psi,4.63,3.11,FAIL
M7017,MA1A**********017,GA-1,STN-02,A,SUP-041,SUP-158,TL-077,95 F,72 lb-ft,72 psi,4.63,3.11,PASS
M7017,MA1A**********017,GA-1,STN-02,A,SUP-041,SUP-158,TL-077,95 F,72 lb-ft,72 psi,4.63,3.11,PASS
M8017,MA1A**********017,GA-1,STN-03,B,SUP-042,SUP-061,TL-008,85C,60Nm,5.2 bar,1.87,2.87,Unknown
M8017,MA1A**********017,GA-1,STN-03,B,SUP-042,SUP-061,TL-008,40 C,35 lb-ft,72 psi,3.98,5.96,Unknown
M9017,MA1A**********017,PAINT-1,STN-03,C,SUP-068,SUP-158,TL-999,85C,72 lb-ft,65 psi,5.92,2.41,Unknown
M10017,MA1A**********017,GA-1,STN-03,C,SUP-125,SUP-125,TL-035,40 C,35 lb-ft,4.5 bar,7.89,5.01,FAIL
M10017,MA1A**********017,GA-1,STN-03,C,SUP-125,SUP-125,TL-035,40 C,35 lb-ft,4.5 bar,7.89,5.01,PASS
M10017,MA1A**********017,GA-1,STN-03,C,SUP-125,SUP-125,TL-035,85C,35 lb-ft,5.2 bar,4.43,2.64,FAIL
M10017,MA1A**********017,GA-1,STN-03,C,SUP-125,SUP-125,TL-035,85C,35 lb-ft,5.2 bar,4.43,2.64,PASS
M11017,MA1A**********017,TRIM-1,STN-05,A,SUP-075,SUP-023,TL-006,Unknown,Unknown,5.2 bar,7.45,7.39,FAIL
M11017,MA1A**********017,TRIM-1,STN-05,A,SUP-075,SUP-023,TL-006,Unknown,Unknown,5.2 bar,4.53,7.03,FAIL
M11017,MA1A**********017,TRIM-1,STN-05,A,SUP-075,SUP-023,TL-006,104 F,Unknown,4.5 bar,2.08,0.91,FAIL
M11017,MA1A**********017,TRIM-1,STN-05,A,SUP-075,SUP-023,TL-006,95 F,45 Nm,5.2 bar,2.52,3.44,FAIL
M11018,MA1A**********018,GA-2,STN-01,C,SUP-101,SUP-134,TL-012,40 C,Unknown,5.2 bar,1.54,2.3,Unknown
M11018,MA1A**********018,GA-2,STN-01,C,SUP-101,SUP-134,TL-012,104 F,60Nm,5.2 bar,6.0,1.12,Unknown
M10018,MA1A**********018,TRIM-1,STN-03,A,SUP-073,SUP-020,TL-001,95 F,72 lb-ft,5.2 bar,6.48,6.67,FAIL
M10018,MA1A**********018,TRIM-1,STN-03,A,SUP-073,SUP-020,TL-001,104 F,35 lb-ft,72 psi,3.84,2.99,FAIL
M7018,MA1A**********018,TRIM-1,STN-05,A,SUP-136,SUP-108,TL-071,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
M8018,MA1A**********018,TRIM-1,STN-05,C,SUP-092,SUP-098,TL-007,104 F,50 Nm,72 psi,4.24,1.71,Unknown
M9018,MA1A**********018,GA-1,STN-05,A,SUP-025,SUP-191,TL-059,95 F,35 lb-ft,65 psi,5.96,7.46,Unknown
M9019,MA1A**********019,PAINT-1,STN-02,NAN,SUP-089,SUP-079,TL-058,104 F,50 Nm,5.2 bar,1.97,6.44,FAIL
M9019,MA1A**********019,PAINT-1,STN-02,NAN,SUP-089,SUP-079,TL-058,40 C,35 lb-ft,72 psi,0.4,5.51,FAIL
M11019,MA1A**********019,TRIM-1,STN-03,A,SUP-082,SUP-087,TL-076,Unknown,Unknown,Unknown,Unknown,Unknown,FAIL
M10019,MA1A**********019,GA-2,STN-04,C,SUP-144,SUP-198,TL-051,40 C,72 lb-ft,5.2 bar,3.83,4.34,FAIL
M7019,MA1A**********019,GA-1,STN-05,C,SUP-138,SUP-139,TL-099,Unknown,60Nm,65 psi,6.36,1.9,FAIL
M7019,MA1A**********019,GA-1,STN-05,C,SUP-138,SUP-139,TL-099,Unknown,60Nm,65 psi,6.36,1.9,FAIL
M8019,MA1A**********019,TRIM-1,STN-05,C,SUP-092,SUP-130,TL-038,104 F,45 Nm,4.5 bar,2.11,2.6,PASS
M9020,MA1A**********020,GA-1,STN-03,B,SUP-130,SUP-008,TL-051,Unknown,45 Nm,5.2 bar,7.97,5.09,Unknown
M9020,MA1A**********020,GA-1,STN-03,B,SUP-130,SUP-008,TL-051,85C,50 Nm,65 psi,4.78,7.33,Unknown
M9020,MA1A**********020,GA-1,STN-03,B,SUP-130,SUP-008,TL-051,40 C,Unknown,5.2 bar,7.66,0.64,Unknown
M9020,MA1A**********020,GA-1,STN-03,B,SUP-130,SUP-008,TL-051,40 C,35 lb-ft,4.5 bar,1.79,3.72,Unknown
M11020,MA1A**********020,PAINT-1,STN-03,NAN,SUP-037,SUP-068,TL-015,40 C,45 Nm,5.2 bar,5.11,2.63,Unknown
M11020,MA1A**********020,PAINT-1,STN-03,NAN,SUP-037,SUP-068,TL-015,95 F,50 Nm,72 psi,7.47,7.74,Unknown
M11020,MA1A**********020,PAINT-1,STN-03,NAN,SUP-037,SUP-068,TL-015,40 C,72 lb-ft,65 psi,5.82,2.35,Unknown
M7020,MA1A**********020,PAINT-1,STN-04,C,SUP-117,SUP-129,TL-093,Unknown,Unknown,Unknown,Unknown,Unknown,PASS
M10020,MA1A**********020,TRIM-1,STN-04,NAN,SUP-077,SUP-130,TL-058,Unknown,50 Nm,72 psi,8.05,7.36,FAIL
M8020,MA1A**********020,GA-1,STN-05,A,SUP-197,SUP-103,TL-098,35 C,45 Nm,72 psi,5.37,1.8,Unknown
M8020,MA1A**********020,GA-1,STN-05,A,SUP-197,SUP-103,TL-098,Unknown,72 lb-ft,4.5 bar,5.64,1.93,Unknown
M9021,MA1A**********021,GA-2,STN-03,B,SUP-051,SUP-087,TL-068,104 F,35 lb-ft,4.5 bar,0.72,2.41,FAIL
M10021,MA1A**********021,GA-1,STN-04,NAN,SUP-052,SUP-124,TL-045,104 F,35 lb-ft,65 psi,4.22,7.75,PASS
M7021,MA1A**********021,GA-2,STN-05,B,SUP-028,SUP-062,TL-082,104 F,50 Nm,5.2 bar,3.05,3.19,Unknown
M7021,MA1A**********021,GA-2,STN-05,B,SUP-028,SUP-062,TL-082,85C,72 lb-ft,72 psi,4.4,2.37,Unknown
M7021,MA1A**********021,GA-2,STN-05,B,SUP-028,SUP-062,TL-082,104 F,Unknown,5.2 bar,2.57,4.86,Unknown
M7021,MA1A**********021,GA-2,STN-05,B,SUP-028,SUP-062,TL-082,104 F,60Nm,72 psi,4.57,1.74,Unknown
M8021,MA1A**********021,GA-2,STN-05,C,SUP-081,SUP-165,TL-035,104 F,60Nm,4.5 bar,1.55,5.27,Unknown
M8021,MA1A**********021,GA-2,STN-05,C,SUP-081,SUP-165,TL-035,Unknown,50 Nm,72 psi,0.25,5.33,Unknown
M11021,MA1A**********021,GA-2,STN-05,C,SUP-166,SUP-185,TL-031,40 C,45 Nm,4.5 bar,5.39,2.48,Unknown
M11021,MA1A**********021,GA-2,STN-05,C,SUP-166,SUP-185,TL-031,95 F,Unknown,4.5 bar,1.43,7.18,Unknown
M7022,MA1A**********022,PAINT-1,STN-03,C,SUP-139,SUP-141,TL-001,35 C,50 Nm,72 psi,3.6,3.45,Unknown
M8022,MA1A**********022,PAINT-1,STN-03,C,SUP-004,SUP-088,TL-067,104 F,50 Nm,72 psi,2.08,7.64,FAIL
M9022,MA1A**********022,GA-1,STN-03,B,SUP-093,SUP-193,TL-030,40 C,Unknown,65 psi,5.36,6.39,Unknown
M9022,MA1A**********022,GA-1,STN-03,B,SUP-093,SUP-193,TL-030,35 C,45 Nm,72 psi,0.95,1.49,Unknown
M10022,MA1A**********022,GA-1,STN-03,NAN,SUP-085,SUP-032,TL-003,Unknown,50 Nm,5.2 bar,1.86,0.53,Unknown
M11022,MA1A**********022,GA-2,STN-04,A,SUP-183,SUP-003,TL-002,40 C,35 lb-ft,65 psi,5.82,7.23,Unknown
M7023,MA1A**********023,GA-1,STN-01,A,SUP-093,SUP-101,TL-031,40 C,45 Nm,72 psi,3.89,7.53,FAIL
M7023,MA1A**********023,GA-1,STN-01,A,SUP-093,SUP-101,TL-031,40 C,45 Nm,72 psi,3.89,7.53,FAIL
M7023,MA1A**********023,GA-1,STN-01,A,SUP-093,SUP-101,TL-031,35 C,60Nm,65 psi,2.3,3.44,FAIL
M7023,MA1A**********023,GA-1,STN-01,A,SUP-093,SUP-101,TL-031,35 C,60Nm,65 psi,2.3,3.44,FAIL
M7023,MA1A**********023,GA-1,STN-01,A,SUP-093,SUP-101,TL-031,95 F,35 lb-ft,72 psi,3.86,1.04,FAIL
M7023,MA1A**********023,GA-1,STN-01,A,SUP-093,SUP-101,TL-031,95 F,35 lb-ft,72 psi,3.86,1.04,FAIL
M9023,MA1A**********023,GA-2,STN-01,B,SUP-043,SUP-160,TL-097,35 C,72 lb-ft,65 psi,0.92,3.0,Unknown
M10023,MA1A**********023,PAINT-1,STN-03,A,SUP-057,SUP-155,TL-026,Unknown,35 lb-ft,5.2 bar,0.99,6.58,PASS
M10023,MA1A**********023,PAINT-1,STN-03,A,SUP-057,SUP-155,TL-026,Unknown,35 lb-ft,5.2 bar,0.99,6.58,PASS
M10023,MA1A**********023,PAINT-1,STN-03,A,SUP-057,SUP-155,TL-026,95 F,50 Nm,4.5 bar,2.02,5.84,PASS
M10023,MA1A**********023,PAINT-1,STN-03,A,SUP-057,SUP-155,TL-026,95 F,50 Nm,4.5 bar,2.02,5.84,PASS
M10023,MA1A**********023,PAINT-1,STN-03,A,SUP-057,SUP-155,TL-026,95 F,45 Nm,72 psi,3.91,4.84,PASS
M10023,MA1A**********023,PAINT-1,STN-03,A,SUP-057,SUP-155,TL-026,95 F,45 Nm,72 psi,3.91,4.84,PASS
M8023,MA1A**********023,TRIM-1,STN-04,B,SUP-042,SUP-174,TL-028,Unknown,45 Nm,4.5 bar,2.68,7.42,Unknown
M8023,MA1A**********023,TRIM-1,STN-04,B,SUP-042,SUP-174,TL-028,85C,60Nm,65 psi,7.81,7.93,Unknown
M11023,MA1A**********023,GA-1,STN-05,B,SUP-151,SUP-095,TL-068,35 C,60Nm,5.2 bar,1.76,4.87,FAIL
M11023,MA1A**********023,GA-1,STN-05,B,SUP-151,SUP-095,TL-068,104 F,45 Nm,65 psi,3.6,4.0,FAIL
M7024,MA1A**********024,GA-1,STN-01,B,SUP-125,SUP-115,TL-098,85C,72 lb-ft,65 psi,6.89,1.29,Unknown
M7024,MA1A**********024,GA-1,STN-01,B,SUP-125,SUP-115,TL-098,35 C,45 Nm,5.2 bar,7.41,3.86,Unknown
M7024,MA1A**********024,GA-1,STN-01,B,SUP-125,SUP-115,TL-098,35 C,Unknown,65 psi,2.37,6.89,Unknown
M7024,MA1A**********024,GA-1,STN-01,B,SUP-125,SUP-115,TL-098,85C,Unknown,5.2 bar,7.79,7.44,Unknown
M8024,MA1A**********024,GA-2,STN-03,A,SUP-144,SUP-160,TL-069,35 C,72 lb-ft,5.2 bar,4.8,6.58,Unknown
M8024,MA1A**********024,GA-2,STN-03,A,SUP-144,SUP-160,TL-069,85C,50 Nm,65 psi,5.95,0.8,Unknown
M9024,MA1A**********024,TRIM-1,STN-03,C,SUP-072,SUP-106,TL-052,Unknown,60Nm,5.2 bar,0.31,2.82,Unknown
M10024,MA1A**********024,TRIM-1,STN-03,NAN,SUP-110,SUP-061,TL-060,Unknown,Unknown,Unknown,Unknown,Unknown,PASS
M10024,MA1A**********024,TRIM-1,STN-03,NAN,SUP-110,SUP-061,TL-060,Unknown,Unknown,Unknown,Unknown,Unknown,FAIL
M11024,MA1A**********024,TRIM-1,STN-05,A,SUP-187,SUP-134,TL-040,35 C,50 Nm,72 psi,7.72,4.71,Unknown
M11024,MA1A**********024,TRIM-1,STN-05,A,SUP-187,SUP-134,TL-040,40 C,50 Nm,5.2 bar,3.99,3.09,Unknown
M8025,MA1A**********025,TRIM-1,STN-01,C,SUP-034,SUP-196,TL-062,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
M11025,MA1A**********025,GA-2,STN-03,B,SUP-072,SUP-155,TL-043,85C,35 lb-ft,4.5 bar,1.36,4.19,Unknown
M11025,MA1A**********025,GA-2,STN-03,B,SUP-072,SUP-155,TL-043,Unknown,60Nm,65 psi,2.95,4.64,Unknown
M9025,MA1A**********025,TRIM-1,STN-04,C,SUP-083,SUP-108,TL-093,40 C,72 lb-ft,65 psi,8.14,2.11,Unknown
M9025,MA1A**********025,TRIM-1,STN-04,C,SUP-083,SUP-108,TL-093,85C,45 Nm,5.2 bar,2.34,7.6,Unknown
M7025,MA1A**********025,TRIM-1,STN-05,NAN,SUP-068,SUP-047,TL-078,Unknown,45 Nm,4.5 bar,6.04,1.75,Unknown
M7025,MA1A**********025,TRIM-1,STN-05,NAN,SUP-068,SUP-047,TL-078,35 C,50 Nm,5.2 bar,7.91,3.94,Unknown
M7025,MA1A**********025,TRIM-1,STN-05,NAN,SUP-068,SUP-047,TL-078,85C,35 lb-ft,4.5 bar,1.54,2.9,Unknown
M7025,MA1A**********025,TRIM-1,STN-05,NAN,SUP-068,SUP-047,TL-078,104 F,35 lb-ft,65 psi,4.15,1.33,Unknown
M10025,MA1A**********025,GA-1,STN-05,NAN,SUP-167,SUP-061,TL-018,Unknown,Unknown,4.5 bar,6.97,0.67,FAIL
M10025,MA1A**********025,GA-1,STN-05,NAN,SUP-167,SUP-061,TL-018,95 F,50 Nm,5.2 bar,3.35,1.59,FAIL
M8026,MA1A**********026,PAINT-1,STN-02,C,SUP-114,SUP-141,TL-098,Unknown,45 Nm,72 psi,0.46,3.16,Unknown
M8026,MA1A**********026,PAINT-1,STN-02,C,SUP-114,SUP-141,TL-098,Unknown,72 lb-ft,4.5 bar,7.62,3.32,Unknown
M10026,MA1A**********026,PAINT-1,STN-02,NAN,SUP-178,SUP-109,TL-076,Unknown,Unknown,Unknown,Unknown,Unknown,PASS
M10026,MA1A**********026,PAINT-1,STN-02,NAN,SUP-178,SUP-109,TL-076,Unknown,Unknown,Unknown,Unknown,Unknown,FAIL
M9026,MA1A**********026,GA-1,STN-03,A,SUP-143,SUP-031,TL-027,Unknown,Unknown,Unknown,Unknown,Unknown,FAIL
M9026,MA1A**********026,GA-1,STN-03,A,SUP-143,SUP-031,TL-027,Unknown,Unknown,Unknown,Unknown,Unknown,FAIL
M7026,MA1A**********026,GA-2,STN-05,NAN,SUP-103,SUP-004,TL-057,104 F,Unknown,4.5 bar,3.31,6.94,Unknown
M7026,MA1A**********026,GA-2,STN-05,NAN,SUP-103,SUP-004,TL-057,40 C,72 lb-ft,72 psi,4.68,7.58,Unknown
M7026,MA1A**********026,GA-2,STN-05,NAN,SUP-103,SUP-004,TL-057,104 F,72 lb-ft,4.5 bar,6.19,7.25,Unknown
M11026,MA1A**********026,GA-1,STN-05,B,SUP-059,SUP-159,TL-034,40 C,72 lb-ft,72 psi,5.61,3.37,FAIL
M11026,MA1A**********026,GA-1,STN-05,B,SUP-059,SUP-159,TL-034,Unknown,50 Nm,4.5 bar,2.61,0.84,FAIL
M11026,MA1A**********026,GA-1,STN-05,B,SUP-059,SUP-159,TL-034,40 C,72 lb-ft,4.5 bar,5.7,3.17,FAIL
M11026,MA1A**********026,GA-1,STN-05,B,SUP-059,SUP-159,TL-034,85C,60Nm,65 psi,2.69,3.94,FAIL
M8027,MA1A**********027,PAINT-1,STN-01,B,SUP-031,SUP-149,TL-017,95 F,50 Nm,5.2 bar,2.23,0.88,PASS
M7027,MA1A**********027,GA-2,STN-02,B,SUP-087,SUP-189,TL-076,40 C,Unknown,72 psi,4.35,6.53,Unknown
M7027,MA1A**********027,GA-2,STN-02,B,SUP-087,SUP-189,TL-076,104 F,72 lb-ft,65 psi,6.57,7.53,Unknown
M7027,MA1A**********027,GA-2,STN-02,B,SUP-087,SUP-189,TL-076,35 C,60Nm,5.2 bar,0.84,2.67,Unknown
M7027,MA1A**********027,GA-2,STN-02,B,SUP-087,SUP-189,TL-076,Unknown,50 Nm,65 psi,8.48,4.95,Unknown
M7027,MA1A**********027,GA-2,STN-02,B,SUP-087,SUP-189,TL-076,40 C,Unknown,65 psi,2.22,7.87,Unknown
M7027,MA1A**********027,GA-2,STN-02,B,SUP-087,SUP-189,TL-076,85C,Unknown,65 psi,1.21,7.46,Unknown
M9027,MA1A**********027,TRIM-1,STN-02,B,SUP-124,SUP-088,TL-098,85C,50 Nm,5.2 bar,2.15,4.53,FAIL
M9027,MA1A**********027,TRIM-1,STN-02,B,SUP-124,SUP-088,TL-098,85C,60Nm,5.2 bar,3.61,0.94,FAIL
M10027,MA1A**********027,GA-1,STN-02,B,SUP-090,SUP-133,TL-021,104 F,50 Nm,72 psi,1.6,4.82,Unknown
M11027,MA1A**********027,TRIM-1,STN-04,NAN,SUP-023,SUP-018,TL-099,85C,72 lb-ft,72 psi,3.32,5.98,PASS
M11027,MA1A**********027,TRIM-1,STN-04,NAN,SUP-023,SUP-018,TL-099,35 C,35 lb-ft,65 psi,7.9,7.71,PASS
M11027,MA1A**********027,TRIM-1,STN-04,NAN,SUP-023,SUP-018,TL-099,Unknown,60Nm,72 psi,3.86,5.17,PASS
M11027,MA1A**********027,TRIM-1,STN-04,NAN,SUP-023,SUP-018,TL-099,40 C,45 Nm,5.2 bar,1.55,5.4,PASS
M7028,MA1A**********028,GA-2,STN-01,A,SUP-182,SUP-006,TL-030,95 F,60Nm,5.2 bar,6.55,5.85,FAIL
M7028,MA1A**********028,GA-2,STN-01,A,SUP-182,SUP-006,TL-030,35 C,50 Nm,65 psi,2.04,3.18,FAIL
M7028,MA1A**********028,GA-2,STN-01,A,SUP-182,SUP-006,TL-030,40 C,45 Nm,5.2 bar,2.52,6.35,FAIL
M8028,MA1A**********028,GA-2,STN-03,NAN,SUP-054,SUP-191,TL-011,104 F,50 Nm,4.5 bar,4.45,1.34,PASS
M8028,MA1A**********028,GA-2,STN-03,NAN,SUP-054,SUP-191,TL-011,95 F,Unknown,5.2 bar,5.71,2.68,PASS
M9028,MA1A**********028,GA-2,STN-05,C,SUP-101,SUP-182,TL-032,95 F,35 lb-ft,5.2 bar,1.12,6.91,Unknown
M10028,MA1A**********028,TRIM-1,STN-05,A,SUP-110,SUP-107,TL-031,35 C,45 Nm,72 psi,4.67,5.1,FAIL
M11028,MA1A**********028,GA-2,STN-05,A,SUP-165,SUP-033,TL-066,35 C,60Nm,72 psi,1.03,6.94,Unknown
M11028,MA1A**********028,GA-2,STN-05,A,SUP-165,SUP-033,TL-066,95 F,50 Nm,72 psi,5.08,6.31,Unknown
M11028,MA1A**********028,GA-2,STN-05,A,SUP-165,SUP-033,TL-066,Unknown,50 Nm,4.5 bar,4.73,4.31,Unknown
M7029,MA1A**********029,PAINT-1,STN-01,NAN,SUP-061,SUP-104,TL-086,85C,50 Nm,4.5 bar,3.24,2.96,PASS
M8029,MA1A**********029,GA-1,STN-01,NAN,SUP-199,SUP-006,TL-097,95 F,Unknown,72 psi,5.66,7.25,FAIL
M8029,MA1A**********029,GA-1,STN-01,NAN,SUP-199,SUP-006,TL-097,95 F,Unknown,72 psi,5.66,7.25,FAIL
M8029,MA1A**********029,GA-1,STN-01,NAN,SUP-199,SUP-006,TL-097,Unknown,60Nm,65 psi,6.73,5.21,FAIL
M8029,MA1A**********029,GA-1,STN-01,NAN,SUP-199,SUP-006,TL-097,Unknown,60Nm,65 psi,6.73,5.21,FAIL
M8029,MA1A**********029,GA-1,STN-01,NAN,SUP-199,SUP-006,TL-097,Unknown,60Nm,72 psi,4.73,7.2,FAIL
M8029,MA1A**********029,GA-1,STN-01,NAN,SUP-199,SUP-006,TL-097,Unknown,60Nm,72 psi,4.73,7.2,FAIL
M8029,MA1A**********029,GA-1,STN-01,NAN,SUP-199,SUP-006,TL-097,85C,50 Nm,4.5 bar,7.27,2.41,FAIL
M8029,MA1A**********029,GA-1,STN-01,NAN,SUP-199,SUP-006,TL-097,85C,50 Nm,4.5 bar,7.27,2.41,FAIL
M9029,MA1A**********029,GA-2,STN-03,B,SUP-103,SUP-169,TL-093,Unknown,Unknown,Unknown,Unknown,Unknown,PASS
M10029,MA1A**********029,PAINT-1,STN-05,C,SUP-144,SUP-103,TL-098,40 C,60Nm,72 psi,1.88,1.72,FAIL
M10029,MA1A**********029,PAINT-1,STN-05,C,SUP-144,SUP-103,TL-098,104 F,72 lb-ft,72 psi,0.57,3.29,FAIL
M10029,MA1A**********029,PAINT-1,STN-05,C,SUP-144,SUP-103,TL-098,95 F,50 Nm,72 psi,4.74,3.13,FAIL
M11029,MA1A**********029,GA-2,STN-05,C,SUP-110,SUP-149,TL-009,Unknown,45 Nm,5.2 bar,5.75,7.0,FAIL
M11029,MA1A**********029,GA-2,STN-05,C,SUP-110,SUP-149,TL-009,40 C,35 lb-ft,5.2 bar,6.94,1.11,FAIL
M8030,MA1A**********030,GA-2,STN-01,A,SUP-169,SUP-076,TL-076,85C,72 lb-ft,65 psi,4.98,1.55,FAIL
M8030,MA1A**********030,GA-2,STN-01,A,SUP-169,SUP-076,TL-076,40 C,72 lb-ft,5.2 bar,4.75,6.85,FAIL
M9030,MA1A**********030,TRIM-1,STN-02,C,SUP-173,SUP-162,TL-098,85C,60Nm,5.2 bar,4.69,6.53,Unknown
M10030,MA1A**********030,TRIM-1,STN-03,NAN,SUP-073,SUP-114,TL-085,Unknown,Unknown,Unknown,Unknown,Unknown,PASS
M11030,MA1A**********030,PAINT-1,STN-03,NAN,SUP-179,SUP-132,TL-099,104 F,45 Nm,65 psi,5.84,3.55,FAIL
M11030,MA1A**********030,PAINT-1,STN-03,NAN,SUP-179,SUP-132,TL-099,35 C,50 Nm,65 psi,8.5,1.32,FAIL
M11030,MA1A**********030,PAINT-1,STN-03,NAN,SUP-179,SUP-132,TL-099,85C,60Nm,5.2 bar,5.06,4.86,FAIL
M7030,MA1A**********030,GA-2,STN-05,B,SUP-147,SUP-157,TL-061,Unknown,35 lb-ft,72 psi,3.52,1.05,Unknown
M7030,MA1A**********030,GA-2,STN-05,B,SUP-147,SUP-157,TL-061,Unknown,72 lb-ft,65 psi,8.4,6.37,Unknown
M7031,MA1A**********031,TRIM-1,STN-02,NAN,SUP-025,SUP-146,TL-046,95 F,72 lb-ft,65 psi,7.29,4.01,Unknown
M7031,MA1A**********031,TRIM-1,STN-02,NAN,SUP-025,SUP-146,TL-046,40 C,35 lb-ft,72 psi,5.1,3.22,Unknown
M8031,MA1A**********031,GA-1,STN-03,A,SUP-017,SUP-152,TL-086,104 F,60Nm,65 psi,5.7,2.87,Unknown
M8031,MA1A**********031,GA-1,STN-03,A,SUP-017,SUP-152,TL-086,Unknown,45 Nm,4.5 bar,5.87,4.26,Unknown
M10031,MA1A**********031,PAINT-1,STN-03,B,SUP-068,SUP-193,TL-096,Unknown,60Nm,4.5 bar,6.03,3.19,Unknown
M10031,MA1A**********031,PAINT-1,STN-03,B,SUP-068,SUP-193,TL-096,95 F,Unknown,72 psi,4.65,2.74,Unknown
M10031,MA1A**********031,PAINT-1,STN-03,B,SUP-068,SUP-193,TL-096,85C,72 lb-ft,72 psi,3.74,3.82,Unknown
M9031,MA1A**********031,GA-1,STN-05,NAN,SUP-135,SUP-004,TL-099,Unknown,Unknown,Unknown,Unknown,Unknown,FAIL
