VIN,Total_Energy_kWh,Energy_per_Vehicle_kWh
MA1AB100000002949,5.14,5.14
MA1AB100000002950,9.399999999999999,9.399999999999999
MA1AB100000002951,0.0,0.0
MA1AB100000002952,23.1,23.1
MA1AB100000002953,6.61,6.61
MA1AB100000002954,20.72,20.72
MA1AB100000002955,0.0,0.0
MA1AB100000002956,0.0,0.0
MA1AB100000002957,11.5,11.5
MA1AB100000002958,9.49,9.49
MA1AB100000002959,1.39,1.39
MA1AB100000002960,0.0,0.0
MA1AB100000002961,24.27,24.27
MA1AB100000002962,8.2,8.2
MA1AB100000002963,0.0,0.0
MA1AB100000002964,2.29,2.29
MA1AB100000002965,0.0,0.0
MA1AB100000002966,6.73,6.73
MA1AB100000002967,3.5,3.5
MA1AB100000002968,3.75,3.75
MA1AB100000002969,6.14,6.14
MA1AB100000002970,8.63,8.63
MA1AB100000002971,3.49,3.49
MA1AB100000002972,3.25,3.25
MA1AB100000002973,8.76,8.76
MA1AB100000002974,0.0,0.0
MA1AB100000002975,0.0,0.0
MA1AB100000002976,19.15,19.15
MA1AB100000002977,4.86,4.86
MA1AB100000002978,7.88,7.88
MA1AB100000002979,17.52,17.52
MA1AB100000002980,7.42,7.42
MA1AB100000002981,0.0,0.0
MA1AB100000002982,14.419999999999998,14.419999999999998
MA1AB100000002983,14.27,14.27
MA1AB100000002984,7.37,7.37
MA1AB100000002985,0.0,0.0
MA1AB100000002986,13.14,13.14
MA1AB100000002987,1.97,1.97
MA1AB100000002988,11.98,11.98
MA1AB100000002989,5.04,5.04
MA1AB100000002990,6.29,6.29
MA1AB100000002991,0.0,0.0
MA1AB100000002992,13.290000000000001,13.290000000000001
MA1AB100000002993,6.18,6.18
MA1AB100000002994,17.33,17.33
MA1AB100000002995,0.0,0.0
MA1AB100000002996,3.95,3.95
MA1AB100000002998,0.0,0.0
MA1AB100000002999,12.43,12.43
MA1AB100000003000,11.84,11.84
MA1AB100000003001,4.72,4.72
MA1AB100000003002,0.0,0.0
MA1AB100000003003,2.23,2.23
MA1AB100000003004,15.42,15.42
MA1AB100000003005,10.31,10.31
MA1AB100000003006,16.96,16.96
MA1AB100000003007,11.49,11.49
MA1AB100000003008,1.33,1.33
MA1AB100000003009,26.66,26.66
MA1AB100000003010,12.09,12.09
MA1AB100000003011,5.49,5.49
MA1AB100000003012,2.49,2.49
MA1AB100000003013,20.009999999999998,20.009999999999998
MA1AB100000003014,7.62,7.62
MA1AB100000003015,7.26,7.26
MA1AB100000003016,11.91,11.91
MA1AB100000003017,7.65,7.65
MA1AB100000003018,9.66,9.66
MA1AB100000003019,4.34,4.34
MA1AB100000003020,7.36,7.36
MA1AB100000003021,7.75,7.75
MA1AB100000003022,0.53,0.53
MA1AB100000003023,17.259999999999998,17.259999999999998
MA1AB100000003024,0.0,0.0
MA1AB100000003025,2.2600000000000002,2.2600000000000002
MA1AB100000003026,0.0,0.0
MA1AB100000003027,4.82,4.82
MA1AB100000003028,5.1,5.1
MA1AB100000003029,8.14,8.14
MA1AB100000003030,0.0,0.0
MA1AB100000003031,9.75,9.75
MA1AB100000003032,0.87,0.87
MA1AB100000003033,19.3,19.3
MA1AB100000003034,4.83,4.83
MA1AB100000003035,5.92,5.92
MA1AB100000003036,0.0,0.0
MA1AB100000003037,2.45,2.45
MA1AB100000003038,0.0,0.0
MA1AB100000003039,13.29,13.29
MA1AB100000003040,0.0,0.0
MA1AB100000003041,19.75,19.75
MA1AB100000003042,14.25,14.25
MA1AB100000003043,0.0,0.0
MA1AB100000003044,5.95,5.95
MA1AB100000003045,2.06,2.06
MA1AB100000003046,12.780000000000001,12.780000000000001
MA1AB100000003047,16.169999999999998,16.169999999999998
MA1AB100000003048,1.07,1.07
MA1AB100000003049,32.14,32.14
MA1AB100000003050,6.130000000000001,6.130000000000001
MA1AB100000003051,18.08,18.08
MA1AB100000003052,0.0,0.0
MA1AB100000003053,22.1,22.1
MA1AB100000003054,8.879999999999999,8.879999999999999
MA1AB100000003055,13.71,13.71
MA1AB100000003056,4.95,4.95
MA1AB100000003057,2.71,2.71
MA1AB100000003058,0.0,0.0
MA1AB100000003059,8.5,8.5
MA1AB100000003060,7.409999999999999,7.409999999999999
MA1AB100000003061,4.89,4.89
MA1AB100000003062,4.0,4.0
MA1AB100000003063,12.030000000000001,12.030000000000001
MA1AB100000003064,8.46,8.46
MA1AB100000003065,14.120000000000001,14.120000000000001
MA1AB100000003066,14.809999999999999,14.809999999999999
MA1AB100000003067,0.0,0.0
MA1AB100000003068,11.23,11.23
MA1AB100000003069,13.54,13.54
MA1AB100000003070,5.53,5.53
MA1AB100000003071,0.0,0.0
MA1AB100000003072,0.0,0.0
MA1AB100000003073,6.609999999999999,6.609999999999999
MA1AB100000003074,0.0,0.0
MA1AB100000003075,3.77,3.77
MA1AB100000003076,1.11,1.11
MA1AB100000003077,30.310000000000002,30.310000000000002
MA1AB100000003078,0.86,0.86
MA1AB100000003079,1.13,1.13
MA1AB100000003080,0.0,0.0
MA1AB100000003081,6.63,6.63
MA1AB100000003082,0.0,0.0
MA1AB100000003083,1.7,1.7
MA1AB100000003084,13.81,13.81
MA1AB100000003085,1.29,1.29
MA1AB100000003086,4.11,4.11
MA1AB100000003087,1.5,1.5
MA1AB100000003088,7.12,7.12
MA1AB100000003089,9.14,9.14
MA1AB100000003090,7.3100000000000005,7.3100000000000005
MA1AB100000003091,22.169999999999998,22.169999999999998
MA1AB100000003092,11.120000000000001,11.120000000000001
MA1AB100000003093,2.66,2.66
MA1AB100000003094,3.47,3.47
MA1AB100000003095,9.129999999999999,9.129999999999999
MA1AB100000003096,12.149999999999999,12.149999999999999
MA1AB100000003097,13.15,13.15
MA1AB100000003098,7.05,7.05
MA1AB100000003099,7.74,7.74
MA1AB100000003100,3.04,3.04
MA1AB100000003101,11.780000000000001,11.780000000000001
MA1AB100000003102,10.69,10.69
MA1AB100000003103,5.59,5.59
MA1AB100000003104,4.31,4.31
MA1AB100000003105,15.09,15.09
MA1AB100000003106,4.62,4.62
MA1AB100000003107,1.83,1.83
MA1AB100000003108,10.0,10.0
MA1AB100000003109,0.98,0.98
MA1AB100000003110,0.0,0.0
MA1AB100000003111,16.7,16.7
MA1AB100000003112,0.0,0.0
MA1AB100000003113,0.0,0.0
MA1AB100000003114,0.0,0.0
MA1AB100000003115,9.73,9.73
MA1AB100000003116,0.0,0.0
MA1AB100000003117,15.45,15.45
MA1AB100000003118,33.36,33.36
MA1AB100000003119,18.8,18.8
MA1AB100000003120,0.0,0.0
MA1AB100000003121,27.62,27.62
MA1AB100000003122,8.65,8.65
MA1AB100000003123,0.0,0.0
MA1AB100000003124,4.05,4.05
MA1AB100000003125,8.51,8.51
MA1AB100000003126,0.0,0.0
MA1AB100000003127,4.62,4.62
MA1AB100000003128,10.03,10.03
MA1AB100000003129,26.509999999999998,26.509999999999998
MA1AB100000003130,10.39,10.39
MA1AB100000003131,6.140000000000001,6.140000000000001
MA1AB100000003132,16.6,16.6
MA1AB100000003133,0.0,0.0
MA1AB100000003134,6.8,6.8
MA1AB100000003135,0.0,0.0
MA1AB100000003136,0.0,0.0
MA1AB100000003137,7.39,7.39
MA1AB100000003138,5.42,5.42
MA1AB100000003139,11.77,11.77
MA1AB100000003140,0.0,0.0
MA1AB100000003141,6.59,6.59
MA1AB100000003142,16.46,16.46
MA1AB100000003143,10.850000000000001,10.850000000000001
MA1AB100000003144,7.43,7.43
MA1AB100000003145,24.44,24.44
MA1AB100000003146,0.0,0.0
MA1AB100000003147,8.68,8.68
MA1AB100000003148,16.52,16.52
MA1AB100000003149,5.05,5.05
MA1AB100000003150,13.7,13.7
MA1AB100000003151,1.33,1.33
MA1AB100000003152,10.82,10.82
MA1AB100000003153,11.17,11.17
MA1AB100000003154,11.85,11.85
MA1AB100000003155,9.940000000000001,9.940000000000001
MA1AB100000003156,0.0,0.0
MA1AB100000003157,20.97,20.97
MA1AB100000003158,0.0,0.0
MA1AB100000003159,13.24,13.24
MA1AB100000003160,17.07,17.07
MA1AB100000003161,14.69,14.69
MA1AB100000003162,23.95,23.95
MA1AB100000003163,2.8,2.8
MA1AB100000003164,1.6,1.6
MA1AB100000003165,4.12,4.12
MA1AB100000003166,5.01,5.01
MA1AB100000003167,9.68,9.68
MA1AB100000003168,0.0,0.0
MA1AB100000003169,8.73,8.73
MA1AB100000003170,13.809999999999999,13.809999999999999
MA1AB100000003171,0.0,0.0
MA1AB100000003172,0.0,0.0
MA1AB100000003173,16.57,16.57
MA1AB100000003174,6.33,6.33
MA1AB100000003175,0.0,0.0
MA1AB100000003176,6.84,6.84
MA1AB100000003177,10.0,10.0
MA1AB100000003178,9.51,9.51
MA1AB100000003179,2.51,2.51
MA1AB100000003180,7.31,7.31
MA1AB100000003181,12.05,12.05
MA1AB100000003182,0.0,0.0
MA1AB100000003183,0.0,0.0
MA1AB100000003184,2.06,2.06
MA1AB100000003185,9.23,9.23
MA1AB100000003186,4.92,4.92
MA1AB100000003187,13.43,13.43
MA1AB100000003188,17.6,17.6
MA1AB100000003189,8.08,8.08
MA1AB100000003190,5.6,5.6
MA1AB100000003191,15.6,15.6
MA1AB100000003192,7.97,7.97
MA1AB100000003193,8.64,8.64
MA1AB100000003194,0.0,0.0
MA1AB100000003195,16.91,16.91
MA1AB100000003196,4.65,4.65
MA1AB100000003197,14.42,14.42
MA1AB100000003198,0.0,0.0
MA1AB100000003199,9.09,9.09
MA1AB100000003200,15.370000000000001,15.370000000000001
MA1AB100000003201,13.739999999999998,13.739999999999998
MA1AB100000003202,17.34,17.34
MA1AB100000003203,3.33,3.33
MA1AB100000003204,24.05,24.05
MA1AB100000003205,19.9,19.9
MA1AB100000003206,13.120000000000001,13.120000000000001
MA1AB100000003207,1.9900000000000002,1.9900000000000002
MA1AB100000003208,9.85,9.85
MA1AB100000003209,3.77,3.77
MA1AB100000003210,0.67,0.67
MA1AB100000003211,4.37,4.37
MA1AB100000003212,13.700000000000001,13.700000000000001
MA1AB100000003213,8.49,8.49
MA1AB100000003214,4.69,4.69
MA1AB100000003215,8.38,8.38
MA1AB100000003216,2.75,2.75
MA1AB100000003217,4.85,4.85
MA1AB100000003218,23.31,23.31
MA1AB100000003219,0.0,0.0
MA1AB100000003220,9.6,9.6
MA1AB100000003221,6.92,6.92
MA1AB100000003222,26.16,26.16
MA1AB100000003223,6.3,6.3
MA1AB100000003224,7.109999999999999,7.109999999999999
MA1AB100000003225,7.51,7.51
MA1AB100000003226,13.190000000000001,13.190000000000001
MA1AB100000003227,5.789999999999999,5.789999999999999
MA1AB100000003228,3.73,3.73
MA1AB100000003229,3.1,3.1
MA1AB100000003230,5.47,5.47
MA1AB100000003231,8.78,8.78
MA1AB100000003232,0.99,0.99
MA1AB100000003233,11.23,11.23
MA1AB100000003234,5.33,5.33
MA1AB100000003235,10.11,10.11
MA1AB100000003236,5.41,5.41
MA1AB100000003237,14.760000000000002,14.760000000000002
MA1AB100000003238,12.149999999999999,12.149999999999999
MA1AB100000003239,12.56,12.56
MA1AB100000003240,12.35,12.35
MA1AB100000003241,7.73,7.73
MA1AB100000003242,9.35,9.35
MA1AB100000003243,7.46,7.46
MA1AB100000003244,23.12,23.12
MA1AB100000003245,13.91,13.91
MA1AB100000003246,7.18,7.18
MA1AB100000003247,11.5,11.5
MA1AB100000003248,17.28,17.28
MA1AB100000003249,8.33,8.33
MA1AB100000003250,14.81,14.81
MA1AB100000003251,13.799999999999999,13.799999999999999
MA1AB100000003252,0.0,0.0
MA1AB100000003253,3.82,3.82
MA1AB100000003254,18.59,18.59
MA1AB100000003255,20.14,20.14
MA1AB100000003256,14.399999999999999,14.399999999999999
MA1AB100000003257,7.42,7.42
MA1AB100000003258,4.72,4.72
MA1AB100000003259,3.85,3.85
MA1AB100000003260,8.67,8.67
MA1AB100000003261,0.0,0.0
MA1AB100000003262,0.0,0.0
MA1AB100000003263,12.6,12.6
MA1AB100000003264,14.350000000000001,14.350000000000001
MA1AB100000003265,1.42,1.42
MA1AB100000003266,6.58,6.58
MA1AB100000003267,16.13,16.13
MA1AB100000003268,7.720000000000001,7.720000000000001
MA1AB100000003269,7.5200000000000005,7.5200000000000005
MA1AB100000003270,0.0,0.0
MA1AB100000003271,0.0,0.0
MA1AB100000003272,0.0,0.0
MA1AB100000003273,9.79,9.79
MA1AB100000003274,10.99,10.99
MA1AB100000003275,25.79,25.79
MA1AB100000003276,0.0,0.0
MA1AB100000003277,2.37,2.37
MA1AB100000003278,17.03,17.03
MA1AB100000003279,7.91,7.91
MA1AB100000003280,4.07,4.07
MA1AB100000003281,13.74,13.74
MA1AB100000003282,12.19,12.19
MA1AB100000003283,10.58,10.58
MA1AB100000003284,7.21,7.21
MA1AB100000003285,1.88,1.88
MA1AB100000003286,34.46,34.46
MA1AB100000003287,4.91,4.91
MA1AB100000003288,0.0,0.0
MA1AB100000003289,8.33,8.33
MA1AB100000003290,8.19,8.19
MA1AB100000003291,4.79,4.79
MA1AB100000003292,3.7,3.7
MA1AB100000003293,1.32,1.32
MA1AB100000003294,6.95,6.95
MA1AB100000003295,20.12,20.12
MA1AB100000003296,13.5,13.5
MA1AB100000003297,7.06,7.06
MA1AB100000003298,11.5,11.5
MA1AB100000003299,1.6,1.6
MA1AB100000003300,0.0,0.0
MA1AB100000003301,14.120000000000001,14.120000000000001
MA1AB100000003302,10.379999999999999,10.379999999999999
MA1AB100000003303,9.67,9.67
MA1AB100000003304,0.7,0.7
MA1AB100000003305,13.17,13.17
MA1AB100000003306,0.0,0.0
MA1AB100000003307,13.309999999999999,13.309999999999999
MA1AB100000003308,3.21,3.21
MA1AB100000003309,4.48,4.48
MA1AB100000003310,23.09,23.09
MA1AB100000003311,1.01,1.01
MA1AB100000003312,13.37,13.37
MA1AB100000003313,7.98,7.98
MA1AB100000003314,6.2,6.2
MA1AB100000003315,7.42,7.42
MA1AB100000003316,6.36,6.36
MA1AB100000003317,17.68,17.68
MA1AB100000003318,3.15,3.15
MA1AB100000003319,8.31,8.31
MA1AB100000003320,0.0,0.0
MA1AB100000003321,12.6,12.6
MA1AB100000003322,5.37,5.37
MA1AB100000003323,11.43,11.43
MA1AB100000003324,14.82,14.82
MA1AB100000003325,7.31,7.31
MA1AB100000003326,10.350000000000001,10.350000000000001
MA1AB100000003327,22.38,22.38
MA1AB100000003328,0.0,0.0
MA1AB100000003329,7.93,7.93
MA1AB100000003331,5.42,5.42
MA1AB100000003332,0.0,0.0
MA1AB100000003333,2.76,2.76
MA1AB100000003334,5.99,5.99
MA1AB100000003335,8.61,8.61
MA1AB100000003336,6.55,6.55
MA1AB100000003337,10.459999999999999,10.459999999999999
MA1AB100000003338,8.9,8.9
MA1AB100000003339,0.0,0.0
MA1AB100000003340,13.75,13.75
MA1AB100000003341,12.719999999999999,12.719999999999999
MA1AB100000003342,8.79,8.79
MA1AB100000003343,3.7,3.7
MA1AB100000003344,2.78,2.78
MA1AB100000003345,20.43,20.43
MA1AB100000003346,18.48,18.48
MA1AB100000003347,2.94,2.94
MA1AB100000003348,1.38,1.38
MA1AB100000003349,0.91,0.91
MA1AB100000003350,3.4699999999999998,3.4699999999999998
MA1AB100000003351,0.0,0.0
MA1AB100000003352,0.0,0.0
MA1AB100000003353,0.52,0.52
MA1AB100000003354,16.560000000000002,16.560000000000002
MA1AB100000003355,6.6,6.6
MA1AB100000003356,6.85,6.85
MA1AB100000003357,19.47,19.47
MA1AB100000003358,13.420000000000002,13.420000000000002
MA1AB100000003359,6.25,6.25
MA1AB100000003360,12.36,12.36
MA1AB100000003361,14.0,14.0
MA1AB100000003362,6.720000000000001,6.720000000000001
MA1AB100000003363,0.0,0.0
MA1AB100000003364,10.719999999999999,10.719999999999999
MA1AB100000003365,21.689999999999998,21.689999999999998
MA1AB100000003366,0.0,0.0
MA1AB100000003367,2.17,2.17
MA1AB100000003368,2.31,2.31
MA1AB100000003369,7.59,7.59
MA1AB100000003370,20.43,20.43
MA1AB100000003371,7.61,7.61
MA1AB100000003372,3.0700000000000003,3.0700000000000003
MA1AB100000003373,15.04,15.04
MA1AB100000003374,2.44,2.44
MA1AB100000003375,12.969999999999999,12.969999999999999
MA1AB100000003376,9.36,9.36
MA1AB100000003377,0.0,0.0
MA1AB100000003378,4.23,4.23
MA1AB100000003379,18.07,18.07
MA1AB100000003380,0.0,0.0
MA1AB100000003381,19.97,19.97
MA1AB100000003382,9.97,9.97
MA1AB100000003383,4.47,4.47
MA1AB100000003384,4.24,4.24
MA1AB100000003385,3.95,3.95
MA1AB100000003386,0.59,0.59
MA1AB100000003387,13.21,13.21
MA1AB100000003388,0.0,0.0
MA1AB100000003389,12.65,12.65
MA1AB100000003390,0.0,0.0
MA1AB100000003391,6.53,6.53
MA1AB100000003392,1.43,1.43
MA1AB100000003393,15.16,15.16
MA1AB100000003394,0.0,0.0
MA1AB100000003395,13.4,13.4
MA1AB100000003396,2.7,2.7
MA1AB100000003397,8.450000000000001,8.450000000000001
MA1AB100000003398,1.39,1.39
MA1AB100000003399,2.98,2.98
MA1AB100000003400,7.99,7.99
MA1AB100000003401,3.7,3.7
MA1AB100000003402,0.0,0.0
MA1AB100000003403,15.52,15.52
MA1AB100000003404,0.0,0.0
MA1AB100000003405,5.84,5.84
MA1AB100000003406,7.459999999999999,7.459999999999999
MA1AB100000003407,11.989999999999998,11.989999999999998
MA1AB100000003408,5.83,5.83
MA1AB100000003409,8.98,8.98
MA1AB100000003410,5.18,5.18
MA1AB100000003411,8.969999999999999,8.969999999999999
MA1AB100000003412,0.0,0.0
MA1AB100000003413,12.19,12.19
MA1AB100000003414,2.32,2.32
MA1AB100000003415,26.41,26.41
MA1AB100000003416,8.89,8.89
MA1AB100000003417,2.11,2.11
MA1AB100000003418,13.91,13.91
MA1AB100000003419,7.0,7.0
MA1AB100000003420,11.58,11.58
MA1AB100000003421,18.259999999999998,18.259999999999998
MA1AB100000003422,7.08,7.08
MA1AB100000003423,13.469999999999999,13.469999999999999
MA1AB100000003424,27.27,27.27
MA1AB100000003425,23.1,23.1
MA1AB100000003426,0.66,0.66
MA1AB100000003427,0.0,0.0
MA1AB100000003428,1.09,1.09
MA1AB100000003429,4.54,4.54
MA1AB100000003430,4.85,4.85
MA1AB100000003431,6.26,6.26
MA1AB100000003432,12.21,12.21
MA1AB100000003433,0.0,0.0
MA1AB100000003434,0.0,0.0
MA1AB100000003435,10.42,10.42
MA1AB100000003436,5.24,5.24
MA1AB100000003437,0.0,0.0
MA1AB100000003438,9.16,9.16
MA1AB100000003439,4.93,4.93
MA1AB100000003440,15.35,15.35
MA1AB100000003441,12.8,12.8
MA1AB100000003442,5.6000000000000005,5.6000000000000005
MA1AB100000003443,5.9,5.9
MA1AB100000003444,7.16,7.16
MA1AB100000003445,15.36,15.36
MA1AB100000003446,7.130000000000001,7.130000000000001
MA1AB100000003447,9.09,9.09
MA1AB100000003448,4.9799999999999995,4.9799999999999995
MA1AB100000003449,9.79,9.79
MA1AB100000003450,0.0,0.0
MA1AB100000003451,17.47,17.47
MA1AB100000003452,3.94,3.94
MA1AB100000003453,9.77,9.77
MA1AB100000003454,10.81,10.81
MA1AB100000003455,15.86,15.86
MA1AB100000003456,0.0,0.0
MA1AB100000003457,0.0,0.0
MA1AB100000003458,14.870000000000001,14.870000000000001
MA1AB100000003459,3.18,3.18
MA1AB100000003460,9.290000000000001,9.290000000000001
MA1AB100000003461,7.11,7.11
MA1AB100000003462,10.27,10.27
MA1AB100000003463,0.0,0.0
MA1AB100000003464,2.84,2.84
MA1AB100000003465,10.41,10.41
MA1AB100000003466,10.01,10.01
MA1AB100000003467,11.75,11.75
MA1AB100000003468,8.28,8.28
MA1AB100000003469,0.0,0.0
MA1AB100000003470,22.16,22.16
MA1AB100000003471,5.39,5.39
MA1AB100000003472,7.09,7.09
MA1AB100000003473,3.81,3.81
MA1AB100000003474,19.65,19.65
MA1AB100000003475,9.66,9.66
MA1AB100000003476,6.2,6.2
MA1AB100000003477,0.0,0.0
MA1AB100000003478,17.6,17.6
MA1AB100000003479,3.23,3.23
MA1AB100000003480,4.14,4.14
MA1AB100000003481,2.08,2.08
MA1AB100000003482,5.45,5.45
MA1AB100000003483,8.96,8.96
MA1AB100000003484,5.46,5.46
MA1AB100000003485,5.94,5.94
MA1AB100000003486,12.41,12.41
MA1AB100000003487,5.470000000000001,5.470000000000001
MA1AB100000003488,32.82,32.82
MA1AB100000003489,36.91,36.91
MA1AB100000003490,7.94,7.94
MA1AB100000003491,4.14,4.14
MA1AB100000003492,6.87,6.87
MA1AB100000003493,10.62,10.62
MA1AB100000003494,4.42,4.42
MA1AB100000003495,18.08,18.08
MA1AB100000003496,3.32,3.32
MA1AB100000003497,0.0,0.0
MA1AB100000003498,9.870000000000001,9.870000000000001
MA1AB100000003499,0.99,0.99
MA1AB100000003500,0.0,0.0
MA1AB100000003501,25.87,25.87
MA1AB100000003502,0.0,0.0
MA1AB100000003503,10.48,10.48
MA1AB100000003504,9.33,9.33
MA1AB100000003505,11.15,11.15
MA1AB100000003506,0.0,0.0
MA1AB100000003507,11.69,11.69
MA1AB100000003508,11.08,11.08
MA1AB100000003509,17.17,17.17
MA1AB100000003510,0.0,0.0
MA1AB100000003511,7.369999999999999,7.369999999999999
MA1AB100000003512,2.96,2.96
MA1AB100000003513,16.7,16.7
MA1AB100000003514,4.45,4.45
MA1AB100000003515,0.0,0.0
MA1AB100000003516,6.18,6.18
MA1AB100000003517,7.42,7.42
MA1AB100000003518,20.68,20.68
MA1AB100000003519,4.41,4.41
MA1AB100000003520,4.67,4.67
MA1AB100000003521,5.61,5.61
MA1AB100000003522,2.03,2.03
MA1AB100000003523,6.88,6.88
MA1AB100000003524,10.059999999999999,10.059999999999999
MA1AB100000003525,12.77,12.77
MA1AB100000003526,21.22,21.22
MA1AB100000003527,0.0,0.0
MA1AB100000003528,10.29,10.29
MA1AB100000003529,0.0,0.0
MA1AB100000003530,1.74,1.74
MA1AB100000003531,0.0,0.0
MA1AB100000003532,6.109999999999999,6.109999999999999
MA1AB100000003533,17.27,17.27
MA1AB100000003534,6.03,6.03
MA1AB100000003535,25.55,25.55
MA1AB100000003536,23.87,23.87
MA1AB100000003537,18.22,18.22
MA1AB100000003538,5.75,5.75
MA1AB100000003539,1.1,1.1
MA1AB100000003540,5.33,5.33
MA1AB100000003541,0.0,0.0
MA1AB100000003542,6.63,6.63
MA1AB100000003543,9.42,9.42
MA1AB100000003544,0.0,0.0
MA1AB100000003545,7.35,7.35
MA1AB100000003546,12.259999999999998,12.259999999999998
MA1AB100000003547,7.39,7.39
MA1AB100000003548,13.74,13.74
MA1AB100000003549,18.56,18.56
MA1AB100000003550,4.77,4.77
MA1AB100000003551,11.91,11.91
MA1AB100000003552,16.61,16.61
MA1AB100000003553,0.0,0.0
MA1AB100000003554,0.0,0.0
MA1AB100000003555,5.83,5.83
MA1AB100000003556,0.0,0.0
MA1AB100000003557,6.09,6.09
MA1AB100000003558,8.4,8.4
MA1AB100000003559,6.54,6.54
MA1AB100000003560,3.48,3.48
MA1AB100000003561,13.59,13.59
MA1AB100000003562,4.8,4.8
MA1AB100000003563,6.97,6.97
MA1AB100000003564,28.73,28.73
MA1AB100000003565,16.56,16.56
MA1AB100000003566,2.46,2.46
MA1AB100000003567,12.0,12.0
MA1AB100000003568,0.0,0.0
MA1AB100000003569,8.26,8.26
MA1AB100000003570,24.84,24.84
MA1AB100000003571,10.01,10.01
MA1AB100000003572,5.43,5.43
MA1AB100000003573,1.95,1.95
MA1AB100000003574,20.9,20.9
MA1AB100000003575,12.64,12.64
MA1AB100000003576,7.720000000000001,7.720000000000001
MA1AB100000003577,17.85,17.85
MA1AB100000003578,2.5599999999999996,2.5599999999999996
MA1AB100000003579,11.32,11.32
MA1AB100000003580,4.15,4.15
MA1AB100000003581,11.82,11.82
MA1AB100000003582,7.31,7.31
MA1AB100000003583,17.44,17.44
MA1AB100000003584,35.38,35.38
MA1AB100000003585,8.23,8.23
MA1AB100000003586,13.1,13.1
MA1AB100000003587,8.35,8.35
MA1AB100000003588,9.05,9.05
MA1AB100000003589,9.530000000000001,9.530000000000001
MA1AB100000003590,7.92,7.92
MA1AB100000003591,3.18,3.18
MA1AB100000003592,7.77,7.77
MA1AB100000003593,7.03,7.03
MA1AB100000003594,0.0,0.0
MA1AB100000003595,9.86,9.86
MA1AB100000003596,12.620000000000001,12.620000000000001
MA1AB100000003597,7.37,7.37
MA1AB100000003598,10.36,10.36
MA1AB100000003599,8.879999999999999,8.879999999999999
MA1AB100000003600,0.64,0.64
MA1AB100000003601,7.34,7.34
MA1AB100000003602,4.99,4.99
MA1AB100000003603,6.41,6.41
MA1AB100000003604,9.780000000000001,9.780000000000001
MA1AB100000003605,4.04,4.04
MA1AB100000003606,6.0600000000000005,6.0600000000000005
MA1AB100000003607,6.550000000000001,6.550000000000001
MA1AB100000003608,10.040000000000001,10.040000000000001
MA1AB100000003609,7.84,7.84
MA1AB100000003610,10.48,10.48
MA1AB100000003611,13.39,13.39
MA1AB100000003612,10.5,10.5
MA1AB100000003613,17.04,17.04
MA1AB100000003614,5.04,5.04
MA1AB100000003615,9.219999999999999,9.219999999999999
MA1AB100000003616,14.399999999999999,14.399999999999999
MA1AB100000003617,10.19,10.19
MA1AB100000003618,7.4,7.4
MA1AB100000003619,13.45,13.45
MA1AB100000003620,21.650000000000002,21.650000000000002
MA1AB100000003621,12.41,12.41
MA1AB100000003622,11.66,11.66
MA1AB100000003623,13.9,13.9
MA1AB100000003624,4.989999999999999,4.989999999999999
MA1AB100000003625,13.440000000000001,13.440000000000001
MA1AB100000003626,3.65,3.65
MA1AB100000003627,15.91,15.91
MA1AB100000003628,1.61,1.61
MA1AB100000003629,7.74,7.74
MA1AB100000003630,16.08,16.08
MA1AB100000003631,31.18,31.18
MA1AB100000003632,0.0,0.0
MA1AB100000003633,3.24,3.24
MA1AB100000003634,15.079999999999998,15.079999999999998
MA1AB100000003635,1.75,1.75
MA1AB100000003636,0.0,0.0
MA1AB100000003637,7.98,7.98
MA1AB100000003638,1.66,1.66
MA1AB100000003639,11.07,11.07
MA1AB100000003640,8.370000000000001,8.370000000000001
MA1AB100000003641,7.53,7.53
MA1AB100000003642,5.95,5.95
MA1AB100000003643,9.48,9.48
MA1AB100000003644,10.72,10.72
MA1AB100000003645,7.1899999999999995,7.1899999999999995
MA1AB100000003646,7.07,7.07
MA1AB100000003647,16.6,16.6
MA1AB100000003648,7.92,7.92
MA1AB100000003649,8.98,8.98
MA1AB100000003650,0.0,0.0
MA1AB100000003651,3.26,3.26
MA1AB100000003652,1.03,1.03
MA1AB100000003653,14.98,14.98
MA1AB100000003654,0.0,0.0
MA1AB100000003655,0.0,0.0
MA1AB100000003656,21.869999999999997,21.869999999999997
MA1AB100000003657,8.83,8.83
MA1AB100000003658,21.1,21.1
MA1AB100000003659,20.04,20.04
MA1AB100000003660,7.42,7.42
MA1AB100000003661,12.65,12.65
MA1AB100000003662,3.09,3.09
MA1AB100000003664,13.54,13.54
MA1AB100000003665,3.12,3.12
MA1AB100000003666,0.0,0.0
MA1AB100000003667,0.0,0.0
MA1AB100000003668,5.3100000000000005,5.3100000000000005
MA1AB100000003669,1.88,1.88
MA1AB100000003670,14.66,14.66
MA1AB100000003671,8.98,8.98
MA1AB100000003672,4.55,4.55
MA1AB100000003673,0.0,0.0
MA1AB100000003674,15.04,15.04
MA1AB100000003675,11.36,11.36
MA1AB100000003676,14.39,14.39
MA1AB100000003677,26.56,26.56
MA1AB100000003678,10.45,10.45
MA1AB100000003679,13.35,13.35
MA1AB100000003680,17.6,17.6
MA1AB100000003681,1.1,1.1
MA1AB100000003682,10.24,10.24
MA1AB100000003683,0.96,0.96
MA1AB100000003684,5.43,5.43
