Insp_ID,Event_ID,VIN,Source,Defect,Scrap_Code,Is_Rework
QI-1889,EVT-12332,XX1494,Human-QA2,na,S-02,False
QI-1890,EVT-10736,XX2830,Human-QA2,None,,False
QI-1891,EVT-13847,XX1487,Human-QA2,None,,False
QI-1892,EVT-11298,XX3736,Cam-1,None,,False
QI-1893,EVT-11091,XX0738,Cam-1,None,,False
QI-1894,EVT-10232,XX3889,Human-QA2,OK,S-02,False
QI-1895,EVT-10221,XX4844,Cam-2,None,,False
QI-1896,EVT-10452,XX1795,Human-QA1,None,,False
QI-1897,EVT-14399,XX1303,Cam-2,None,,False
QI-1898,EVT-10935,XX2669,Cam-2,None,,False
QI-1899,EVT-11343,XX4239,Human-QA2,na,,False
QI-1900,EVT-12311,XX3883,Cam-2,None,,True
QI-1901,EVT-10364,XX4167,Cam-1,None,,False
QI-1902,EVT-12789,XX0638,Human-QA1,Reject,,False
QI-1903,EVT-11250,XX4563,Human-QA1,None,,False
QI-1904,EVT-10455,XX2642,Human-QA1,None,,False
QI-1905,EVT-11763,XX0041,Cam-2,Repair,,False
QI-1906,EVT-13892,XX3986,Human-QA1,None,,False
QI-1907,EVT-14423,XX2947,Human-QA1,None,,False
QI-1908,EVT-13732,XX0771,Cam-1,None,,False
QI-1909,EVT-10818,XX4375,Human-QA2,None,,False
QI-1910,EVT-14092,XX3017,Human-QA2,None,,False
QI-1911,EVT-11965,XX3711,Cam-1,None,,False
QI-1912,EVT-13391,XX0058,Cam-1,None,,False
QI-1913,EVT-10735,XX4264,Human-QA2,OK,,False
QI-1914,EVT-13606,XX1654,Cam-2,None,,False
QI-1915,EVT-11467,XX3238,Cam-1,None,,False
QI-1916,EVT-13514,XX0082,Human-QA1,None,,True
QI-1917,EVT-13775,XX4230,Cam-1,None,,False
QI-1918,EVT-14661,XX1509,Cam-2,na,,True
QI-1919,EVT-10819,XX0262,Cam-1,OK,,False
QI-1920,EVT-11714,XX3707,Human-QA1,None,,False
QI-1921,EVT-10515,XX4115,Cam-1,None,,False
QI-1922,EVT-11428,XX2318,Cam-1,Reject,,False
QI-1923,EVT-13590,XX4673,Cam-1,na,,False
QI-1924,EVT-10843,XX3803,Human-QA2,None,,False
QI-1925,EVT-14130,XX2912,Human-QA2,None,,False
QI-1926,EVT-13473,XX0669,Cam-2,None,S-03,False
QI-1927,EVT-13135,XX1271,Human-QA2,None,,False
QI-1928,EVT-12615,XX1735,Cam-2,None,,False
QI-1929,EVT-14324,XX3815,Human-QA2,Reject,,False
QI-1930,EVT-13979,XX4020,Cam-2,None,,False
QI-1931,EVT-11276,XX4716,Cam-2,None,,False
QI-1932,EVT-11511,XX3858,Cam-2,na,,False
QI-1933,EVT-14900,XX1900,Cam-1,None,,True
QI-1934,EVT-14659,XX2232,Cam-1,None,,False
QI-1935,EVT-12962,XX0441,Cam-2,None,,False
QI-1936,EVT-10894,XX0581,Cam-2,None,,False
QI-1937,EVT-10853,XX3322,Cam-1,Reject,,False
QI-1938,EVT-14435,XX0376,Human-QA1,None,,False
QI-1939,EVT-12410,XX3802,Cam-1,None,,False
QI-1940,EVT-10179,XX1808,Cam-2,None,,False
QI-1941,EVT-10588,XX0729,Cam-1,Repair,,False
QI-1942,EVT-12045,XX2438,Human-QA2,None,,False
QI-1943,EVT-13225,XX4276,Cam-2,na,,False
QI-1944,EVT-12399,XX2424,Cam-1,Reject,,False
QI-1945,EVT-13036,XX2892,Human-QA2,None,,False
QI-1946,EVT-10564,XX2377,Cam-1,None,,False
QI-1947,EVT-14764,XX1969,Cam-1,None,,False
QI-1948,EVT-14053,XX2248,Human-QA1,OK,S-02,False
QI-1949,EVT-14464,XX2744,Cam-1,None,,False
QI-1950,EVT-12706,XX2857,Cam-1,None,,False
QI-1951,EVT-14789,XX1760,Human-QA1,None,,False
QI-1952,EVT-13966,XX1913,Cam-1,Reject,S-01,False
QI-1953,EVT-14454,XX3673,Human-QA1,None,,False
QI-1954,EVT-13926,XX3809,Human-QA2,None,,False
QI-1955,EVT-11640,XX1983,Human-QA1,Reject,,False
QI-1956,EVT-11650,XX2678,Human-QA2,None,,False
QI-1957,EVT-10502,XX1695,Human-QA1,None,,False
QI-1958,EVT-12405,XX4532,Human-QA2,None,S-02,False
QI-1959,EVT-10061,XX1738,Cam-1,na,S-02,False
QI-1960,EVT-13449,XX0046,Human-QA2,OK,,False
QI-1961,EVT-14547,XX1942,Human-QA2,None,,False
QI-1962,EVT-13286,XX4340,Cam-2,None,,False
QI-1963,EVT-11692,XX0156,Human-QA2,None,,False
QI-1964,EVT-10356,XX3466,Cam-1,Reject,,False
QI-1965,EVT-10595,XX0962,Cam-2,None,,True
QI-1966,EVT-11624,XX0945,Cam-2,na,,False
QI-1967,EVT-11129,XX1279,Human-QA1,None,,False
QI-1968,EVT-12441,XX1386,Human-QA2,None,S-02,False
QI-1969,EVT-14966,XX4055,Human-QA1,None,,False
QI-1970,EVT-12030,XX3920,Human-QA1,None,,False
QI-1971,EVT-13172,XX1737,Human-QA2,None,S-01,False
QI-1972,EVT-11831,XX2867,Human-QA1,OK,,False
QI-1973,EVT-13953,XX2425,Cam-1,None,S-02,False
QI-1974,EVT-13301,XX4249,Cam-1,na,,False
QI-1975,EVT-12570,XX3839,Human-QA2,OK,,False
QI-1976,EVT-10092,XX2820,Human-QA2,None,,False
QI-1977,EVT-14899,XX3224,Cam-2,None,,False
QI-1978,EVT-12200,XX2651,Human-QA2,OK,,False
QI-1979,EVT-14449,XX0240,Human-QA2,None,,False
QI-1980,EVT-10878,XX3255,Cam-1,None,S-03,False
QI-1981,EVT-14703,XX4527,Cam-1,None,,False
QI-1982,EVT-11896,XX0500,Human-QA2,None,,False
QI-1983,EVT-10982,XX3870,Cam-2,na,S-02,False
QI-1984,EVT-12964,XX4393,Cam-1,None,,False
QI-1985,EVT-12962,XX2231,Cam-1,None,,False
QI-1986,EVT-11110,XX3629,Human-QA1,None,,False
QI-1987,EVT-10382,XX1430,Human-QA2,None,,False
QI-1988,EVT-13810,XX0527,Human-QA1,None,,False
QI-1989,EVT-11547,XX1809,Human-QA2,na,,False
QI-1990,EVT-12918,XX1211,Cam-2,None,,False
QI-1991,EVT-12458,XX3948,Human-QA1,na,,False
QI-1992,EVT-13443,XX1049,Cam-1,None,,False
QI-1993,EVT-11106,XX4395,Human-QA2,None,,False
QI-1994,EVT-10430,XX4669,Human-QA2,None,,False
QI-1995,EVT-13543,XX1155,Human-QA1,None,,False
QI-1996,EVT-13433,XX0676,Human-QA1,None,,False
QI-1997,EVT-12459,XX3039,Cam-2,OK,,False
QI-1998,EVT-12082,XX3279,Cam-1,None,S-01,False
QI-1999,EVT-13727,XX2286,Cam-2,None,,False
QI-2000,EVT-10003,XX2240,Cam-1,OK,,False
QI-2001,EVT-12122,XX1052,Cam-1,na,,False
QI-2002,EVT-12858,XX3179,Human-QA2,None,,False
QI-2003,EVT-10283,XX3295,Cam-1,None,,False
QI-2004,EVT-10726,XX0429,Human-QA1,OK,,False
QI-2005,EVT-11781,XX2132,Human-QA2,OK,,False
QI-2006,EVT-10336,XX0498,Cam-2,None,,False
QI-2007,EVT-13602,XX2285,Cam-1,None,,False
QI-2008,EVT-10585,XX3867,Human-QA2,None,,False
QI-2009,EVT-11914,XX0851,Human-QA1,None,,False
QI-2010,EVT-10566,XX2660,Cam-2,Reject,,False
QI-2011,EVT-12365,XX2892,Human-QA2,None,,False
QI-2012,EVT-14970,XX1059,Human-QA2,None,S-01,False
QI-2013,EVT-11651,XX2145,Human-QA1,None,,False
QI-2014,EVT-11320,XX3305,Human-QA1,None,,False
QI-2015,EVT-11790,XX2573,Cam-1,na,,False
QI-2016,EVT-12881,XX1782,Cam-2,None,,False
QI-2017,EVT-10954,XX0489,Human-QA2,None,,True
QI-2018,EVT-12066,XX0404,Human-QA1,Repair,S-02,False
QI-2019,EVT-13951,XX4870,Human-QA1,OK,,False
QI-2020,EVT-12861,XX0403,Human-QA2,None,,False
QI-2021,EVT-12237,XX3658,Human-QA1,None,S-01,False
QI-2022,EVT-10062,XX1802,Human-QA1,None,,False
QI-2023,EVT-11013,XX0184,Cam-1,Reject,,False
QI-2024,EVT-11989,XX4991,Human-QA2,None,,False
QI-2025,EVT-11902,XX3640,Cam-1,None,S-02,False
QI-2026,EVT-11804,XX1517,Cam-2,None,,False
QI-2027,EVT-13325,XX4157,Human-QA1,na,,False
QI-2028,EVT-13698,XX1709,Cam-1,na,,False
QI-2029,EVT-11025,XX3694,Human-QA2,OK,,False
QI-2030,EVT-10877,XX1948,Cam-2,None,,False
QI-2031,EVT-13357,XX4242,Cam-2,None,,False
QI-2032,EVT-10131,XX1550,Cam-1,na,,False
QI-2033,EVT-12652,XX4279,Cam-1,None,,False
QI-2034,EVT-10992,XX4411,Human-QA1,None,,False
QI-2035,EVT-11070,XX3949,Cam-1,None,,False
QI-2036,EVT-11759,XX4755,Cam-1,na,,False
QI-2037,EVT-12596,XX2792,Cam-1,na,,False
QI-2038,EVT-13099,XX0996,Cam-2,None,S-03,False
QI-2039,EVT-12949,XX2857,Human-QA2,None,,False
QI-2040,EVT-10901,XX0652,Cam-1,None,,False
QI-2041,EVT-13484,XX0893,Cam-2,OK,,False
QI-2042,EVT-14437,XX2837,Cam-2,None,,False
QI-2043,EVT-10065,XX2003,Cam-1,Reject,,False
QI-2044,EVT-14702,XX1065,Cam-2,None,S-01,False
QI-2045,EVT-13764,XX2431,Human-QA1,None,,False
QI-2046,EVT-13141,XX0169,Human-QA2,None,S-01,False
QI-2047,EVT-12793,XX0171,Human-QA1,None,,False
QI-2048,EVT-13332,XX3690,Human-QA2,None,,False
QI-2049,EVT-12579,XX0739,Cam-2,None,,True
QI-2050,EVT-11419,XX3528,Cam-1,None,,False
QI-2051,EVT-14453,XX3563,Cam-1,Reject,S-03,False
QI-2052,EVT-11415,XX1318,Cam-2,Reject,,False
QI-2053,EVT-10375,XX1288,Cam-1,None,,False
QI-2054,EVT-10177,XX2295,Cam-2,None,,False
QI-2055,EVT-10234,XX4244,Human-QA1,OK,,False
QI-2056,EVT-12912,XX4037,Cam-2,None,,False
QI-2057,EVT-10761,XX4537,Cam-2,na,,False
QI-2058,EVT-13878,XX4458,Human-QA1,None,,False
QI-2059,EVT-11282,XX2270,Human-QA1,Reject,,False
QI-2060,EVT-11263,XX0658,Cam-2,None,,False
QI-2061,EVT-13574,XX4204,Human-QA1,OK,,False
QI-2062,EVT-13613,XX3202,Human-QA2,None,,False
QI-2063,EVT-14446,XX0576,Human-QA1,None,,False
QI-2064,EVT-14636,XX0300,Cam-1,na,,False
QI-2065,EVT-13383,XX3507,Human-QA1,na,,False
QI-2066,EVT-13009,XX1893,Human-QA1,na,,False
QI-2067,EVT-11622,XX0224,Cam-2,None,,False
QI-2068,EVT-12878,XX3649,Human-QA1,None,,True
QI-2069,EVT-10029,XX2742,Human-QA2,None,,False
QI-2070,EVT-10308,XX1859,Cam-2,None,S-03,False
QI-2071,EVT-11509,XX3695,Human-QA2,None,,False
QI-2072,EVT-12093,XX2298,Cam-1,None,,False
QI-2073,EVT-13430,XX4337,Cam-2,None,,False
QI-2074,EVT-10136,XX2865,Cam-2,None,,False
QI-2075,EVT-10774,XX3545,Cam-1,None,,False
QI-2076,EVT-11598,XX1700,Cam-1,None,,False
QI-2077,EVT-11454,XX3335,Human-QA2,None,,False
QI-2078,EVT-12603,XX2063,Human-QA1,None,,False
QI-2079,EVT-12480,XX0665,Cam-2,None,,False
QI-2080,EVT-10846,XX0496,Cam-2,None,,False
QI-2081,EVT-10206,XX1465,Human-QA2,None,,False
QI-2082,EVT-12493,XX4646,Cam-2,None,,False
QI-2083,EVT-13130,XX2085,Cam-1,None,,False
QI-2084,EVT-11229,XX3706,Cam-2,None,,False
QI-2085,EVT-14691,XX0436,Human-QA1,None,,False
QI-2086,EVT-12796,XX2341,Cam-1,OK,S-02,False
QI-2087,EVT-13229,XX4397,Human-QA2,Repair,,False
QI-2088,EVT-11127,XX1698,Human-QA2,None,S-02,False
QI-2089,EVT-14947,XX4012,Cam-2,None,,False
QI-2090,EVT-14650,XX1047,Cam-1,None,,False
QI-2091,EVT-11202,XX2398,Cam-1,None,,False
QI-2092,EVT-12405,XX1090,Cam-1,None,,False
QI-2093,EVT-11287,XX1419,Cam-2,None,,False
QI-2094,EVT-14850,XX3022,Cam-2,None,,False
QI-2095,EVT-10548,XX3049,Human-QA2,None,S-01,False
QI-2096,EVT-13945,XX0570,Human-QA1,OK,,True
QI-2097,EVT-13929,XX0029,Cam-1,None,,False
QI-2098,EVT-11387,XX3155,Cam-2,None,,False
QI-2099,EVT-11273,XX3507,Cam-2,None,,True
QI-2100,EVT-13263,XX0641,Human-QA1,None,,False
QI-2101,EVT-10806,XX3205,Cam-2,None,S-01,False
QI-2102,EVT-11927,XX4211,Cam-2,None,,False
QI-2103,EVT-13133,XX4776,Cam-2,None,,False
QI-2104,EVT-13981,XX4177,Cam-1,None,,False
QI-2105,EVT-12099,XX1986,Human-QA1,OK,,False
QI-2106,EVT-11745,XX2655,Human-QA2,OK,,False
QI-2107,EVT-14408,XX4817,Human-QA1,None,,False
QI-2108,EVT-13988,XX4032,Human-QA1,Reject,,False
QI-2109,EVT-14483,XX4168,Human-QA2,Repair,S-02,False
QI-2110,EVT-11225,XX2030,Human-QA2,None,,False
QI-2111,EVT-12066,XX0474,Cam-2,None,,False
QI-2112,EVT-10094,XX0171,Cam-2,None,,False
QI-2113,EVT-10129,XX2088,Cam-2,None,S-01,True
QI-2114,EVT-13268,XX3245,Cam-1,None,,False
QI-2115,EVT-11953,XX2472,Cam-1,None,,False
QI-2116,EVT-12307,XX1246,Human-QA1,None,,False
QI-2117,EVT-10986,XX0798,Cam-1,OK,,False
QI-2118,EVT-13110,XX3747,Cam-1,OK,,False
QI-2119,EVT-13572,XX2498,Human-QA2,None,,False
QI-2120,EVT-10816,XX4741,Cam-2,None,,False
QI-2121,EVT-12600,XX0322,Human-QA2,na,,False
QI-2122,EVT-12169,XX3935,Cam-2,None,,False
QI-2123,EVT-11779,XX3896,Human-QA1,None,,False
QI-2124,EVT-10756,XX1069,Human-QA2,OK,,False
QI-2125,EVT-11167,XX0324,Cam-2,None,,False
QI-2126,EVT-12594,XX3333,Human-QA2,na,,False
QI-2127,EVT-13104,XX2668,Human-QA2,None,,False
QI-2128,EVT-10405,XX2095,Cam-2,None,,False
QI-2129,EVT-11852,XX0645,Cam-1,None,,False
QI-2130,EVT-12411,XX3845,Human-QA2,None,,False
QI-2131,EVT-13027,XX1712,Human-QA1,None,,False
QI-2132,EVT-14087,XX2681,Cam-1,None,,False
QI-2133,EVT-10162,XX0841,Human-QA2,None,,False
QI-2134,EVT-12811,XX0303,Human-QA1,na,,False
QI-2135,EVT-14646,XX3262,Human-QA1,OK,,False
QI-2136,EVT-10130,XX4868,Cam-2,None,,False
QI-2137,EVT-13167,XX3761,Cam-1,na,,False
QI-2138,EVT-12700,XX2625,Cam-1,OK,,False
QI-2139,EVT-13055,XX4960,Cam-2,Repair,,False
QI-2140,EVT-12317,XX0336,Human-QA2,None,,False
QI-2141,EVT-12951,XX1879,Human-QA2,None,,False
QI-2142,EVT-14882,XX3292,Human-QA1,None,,False
QI-2143,EVT-12412,XX1853,Human-QA1,None,,False
QI-2144,EVT-11933,XX4756,Human-QA1,Repair,,False
QI-2145,EVT-13505,XX2001,Human-QA1,None,S-02,False
QI-2146,EVT-12658,XX4708,Cam-2,None,,False
QI-2147,EVT-13132,XX5000,Human-QA2,None,,True
QI-2148,EVT-12979,XX2130,Human-QA1,None,S-02,False
QI-2149,EVT-11346,XX0969,Cam-1,None,,False
QI-2150,EVT-13800,XX1957,Human-QA1,None,,False
QI-2151,EVT-12636,XX2526,Human-QA1,None,,False
QI-2152,EVT-10044,XX2347,Human-QA2,None,,True
QI-2153,EVT-10346,XX0750,Human-QA1,Repair,,False
QI-2154,EVT-14809,XX2744,Cam-2,OK,,False
QI-2155,EVT-13793,XX1300,Human-QA2,None,,False
QI-2156,EVT-14742,XX0304,Human-QA2,None,,False
QI-2157,EVT-12416,XX2916,Human-QA1,None,,False
QI-2158,EVT-14453,XX4066,Cam-2,Repair,,False
QI-2159,EVT-12542,XX3345,Human-QA2,OK,,True
QI-2160,EVT-10000,XX0036,Cam-1,None,,False
QI-2161,EVT-10059,XX4518,Human-QA1,na,,False
QI-2162,EVT-12345,XX3550,Human-QA2,OK,,False
QI-2163,EVT-14326,XX2386,Human-QA1,None,,False
QI-2164,EVT-12844,XX4724,Cam-1,None,,True
QI-2165,EVT-13766,XX1434,Human-QA1,None,,True
QI-2166,EVT-10447,XX4559,Human-QA1,None,,False
QI-2167,EVT-12415,XX0081,Cam-2,None,,False
QI-2168,EVT-14078,XX1503,Cam-2,None,,False
QI-2169,EVT-14649,XX4516,Cam-1,Reject,,False
QI-2170,EVT-13035,XX3512,Cam-2,na,,False
QI-2171,EVT-12324,XX2943,Human-QA2,None,,False
QI-2172,EVT-14926,XX0795,Cam-2,None,,True
QI-2173,EVT-14057,XX1731,Human-QA2,Repair,,False
QI-2174,EVT-10037,XX0184,Cam-1,OK,,False
QI-2175,EVT-11230,XX4654,Cam-1,None,,False
QI-2176,EVT-10288,XX1172,Human-QA1,None,,False
QI-2177,EVT-14797,XX2043,Human-QA2,Reject,,False
QI-2178,EVT-12381,XX1288,Human-QA1,None,,False
QI-2179,EVT-10203,XX3677,Human-QA1,None,,False
QI-2180,EVT-11043,XX4936,Human-QA1,na,,False
QI-2181,EVT-11620,XX3561,Human-QA2,na,,False
QI-2182,EVT-12959,XX1883,Cam-2,None,,False
QI-2183,EVT-12443,XX0282,Human-QA2,OK,,False
QI-2184,EVT-13836,XX4711,Cam-2,None,,False
QI-2185,EVT-13123,XX2250,Human-QA2,None,,False
QI-2186,EVT-13731,XX4670,Cam-1,None,S-03,False
QI-2187,EVT-13257,XX0417,Cam-1,na,,False
QI-2188,EVT-13756,XX0317,Cam-2,None,,False
QI-2189,EVT-14448,XX3300,Human-QA1,None,,False
QI-2190,EVT-11137,XX2964,Human-QA1,None,,False
QI-2191,EVT-12561,XX1092,Human-QA1,None,,False
QI-2192,EVT-10545,XX2845,Human-QA1,None,,False
QI-2193,EVT-14377,XX3886,Human-QA2,na,,False
QI-2194,EVT-10672,XX0677,Cam-1,None,,False
QI-2195,EVT-10759,XX1125,Human-QA2,None,,False
QI-2196,EVT-11344,XX2291,Human-QA2,None,,False
QI-2197,EVT-10519,XX1114,Human-QA2,None,,False
QI-2198,EVT-14205,XX1973,Cam-2,Reject,,False
QI-2199,EVT-13615,XX2949,Cam-1,na,,False
QI-2200,EVT-14775,XX4223,Cam-2,None,,False
QI-2201,EVT-11601,XX4715,Human-QA1,Repair,,False
QI-2202,EVT-13614,XX4930,Cam-1,None,,False
QI-2203,EVT-11822,XX1423,Cam-2,na,S-01,False
QI-2204,EVT-12024,XX3374,Cam-2,na,,False
QI-2205,EVT-11184,XX0756,Human-QA2,None,,False
QI-2206,EVT-13773,XX3769,Cam-2,None,,False
QI-2207,EVT-10379,XX4872,Cam-2,Repair,,False
QI-2208,EVT-12127,XX3837,Human-QA1,None,,False
QI-2209,EVT-11294,XX3973,Human-QA1,None,,False
QI-2210,EVT-10615,XX4169,Cam-2,None,,False
QI-2211,EVT-10435,XX4475,Cam-2,None,,False
QI-2212,EVT-10017,XX2993,Cam-2,Reject,,False
QI-2213,EVT-13149,XX0492,Human-QA2,None,,False
QI-2214,EVT-11547,XX0684,Human-QA2,Repair,,False
QI-2215,EVT-14890,XX1976,Human-QA2,None,,False
QI-2216,EVT-11134,XX0304,Human-QA1,None,,False
QI-2217,EVT-10451,XX3998,Cam-1,Reject,,False
QI-2218,EVT-14355,XX1953,Human-QA2,None,,False
QI-2219,EVT-12705,XX3570,Human-QA2,None,,False
QI-2220,EVT-10711,XX4005,Cam-2,None,,False
QI-2221,EVT-13689,XX1261,Human-QA2,None,,False
QI-2222,EVT-11978,XX1031,Cam-1,None,S-01,False
QI-2223,EVT-13960,XX4352,Human-QA1,None,,True
QI-2224,EVT-13797,XX1195,Human-QA2,Repair,,True
QI-2225,EVT-12699,XX3360,Human-QA1,Repair,,True
QI-2226,EVT-10166,XX0234,Human-QA2,None,S-03,False
QI-2227,EVT-14588,XX2921,Human-QA1,None,,False
QI-2228,EVT-12119,XX1719,Human-QA1,None,,False
QI-2229,EVT-12546,XX0493,Human-QA2,Reject,,False
QI-2230,EVT-11108,XX3283,Human-QA2,None,,False
QI-2231,EVT-11840,XX2015,Human-QA1,None,,False
QI-2232,EVT-12938,XX4325,Cam-1,None,,False
QI-2233,EVT-12854,XX0345,Cam-1,None,,False
QI-2234,EVT-13214,XX0265,Cam-1,None,,False
QI-2235,EVT-10890,XX3576,Cam-1,None,S-01,False
QI-2236,EVT-11334,XX4840,Human-QA2,Reject,,True
QI-2237,EVT-13440,XX1673,Cam-2,None,,False
QI-2238,EVT-11719,XX3648,Human-QA1,None,,False
QI-2239,EVT-12860,XX0429,Cam-1,Repair,,False
QI-2240,EVT-10970,XX3163,Cam-1,na,,False
QI-2241,EVT-13512,XX2911,Cam-2,None,,False
QI-2242,EVT-10066,XX0454,Cam-2,OK,,False
QI-2243,EVT-13845,XX0349,Human-QA2,None,,False
QI-2244,EVT-10837,XX0422,Human-QA1,na,,False
QI-2245,EVT-10926,XX2763,Human-QA1,na,,False
QI-2246,EVT-13605,XX4782,Cam-2,Reject,S-01,False
QI-2247,EVT-10340,XX0582,Cam-2,None,,False
QI-2248,EVT-13749,XX2663,Cam-2,None,,False
QI-2249,EVT-10101,XX4259,Human-QA2,None,,False
QI-2250,EVT-13385,XX2352,Human-QA1,None,S-03,False
QI-2251,EVT-11133,XX2367,Cam-2,None,,False
QI-2252,EVT-10002,XX1030,Cam-1,None,,False
QI-2253,EVT-12389,XX1325,Human-QA1,None,,False
QI-2254,EVT-10827,XX0101,Human-QA1,OK,,False
QI-2255,EVT-12726,XX0416,Cam-1,OK,S-01,False
QI-2256,EVT-12181,XX1384,Cam-1,None,,False
QI-2257,EVT-10384,XX2434,Human-QA1,OK,,False
QI-2258,EVT-10597,XX1044,Human-QA1,None,S-01,False
QI-2259,EVT-10008,XX1747,Cam-2,None,,False
QI-2260,EVT-14231,XX4492,Human-QA2,None,,False
QI-2261,EVT-11313,XX4444,Human-QA2,None,,False
QI-2262,EVT-10978,XX1289,Cam-2,None,,False
QI-2263,EVT-13723,XX4861,Cam-1,None,,False
QI-2264,EVT-12090,XX4140,Cam-1,None,,False
QI-2265,EVT-13176,XX4171,Cam-1,na,,False
QI-2266,EVT-11847,XX4149,Cam-1,None,S-03,False
QI-2267,EVT-13102,XX3955,Cam-2,None,,False
QI-2268,EVT-13753,XX0038,Human-QA1,None,,False
QI-2269,EVT-13744,XX0766,Cam-2,OK,,False
QI-2270,EVT-11788,XX3878,Cam-1,None,,False
QI-2271,EVT-11242,XX2465,Cam-2,None,,False
QI-2272,EVT-12007,XX4807,Human-QA2,None,S-01,False
QI-2273,EVT-10112,XX4844,Human-QA2,None,,False
QI-2274,EVT-13766,XX2892,Cam-1,None,,False
QI-2275,EVT-13331,XX0116,Cam-2,None,,False
QI-2276,EVT-13542,XX0279,Human-QA2,None,,False
QI-2277,EVT-11363,XX0454,Human-QA1,None,,False
QI-2278,EVT-12919,XX3214,Cam-1,None,,False
QI-2279,EVT-13995,XX4704,Cam-2,OK,,False
QI-2280,EVT-12293,XX4465,Cam-1,None,,False
QI-2281,EVT-13375,XX4466,Human-QA2,None,,False
QI-2282,EVT-13959,XX0301,Human-QA1,None,,False
QI-2283,EVT-13432,XX0717,Human-QA2,None,S-02,False
QI-2284,EVT-11349,XX1376,Cam-1,None,,False
QI-2285,EVT-10307,XX0195,Human-QA1,Reject,,True
QI-2286,EVT-11346,XX1329,Cam-2,na,,False
QI-2287,EVT-10866,XX4354,Human-QA2,None,,False
QI-2288,EVT-14806,XX1980,Human-QA1,None,,False
QI-2289,EVT-11512,XX1558,Cam-1,None,,False
QI-2290,EVT-12283,XX3125,Cam-2,None,,False
QI-2291,EVT-14024,XX4883,Cam-1,None,S-01,False
QI-2292,EVT-13778,XX0529,Cam-1,Repair,,False
QI-2293,EVT-10867,XX0498,Cam-2,OK,,False
QI-2294,EVT-11382,XX1811,Human-QA1,Reject,,False
QI-2295,EVT-13614,XX2846,Human-QA1,OK,,False
QI-2296,EVT-12072,XX2126,Cam-2,None,,False
QI-2297,EVT-12862,XX0320,Cam-2,None,S-01,False
QI-2298,EVT-10983,XX3364,Cam-1,None,,False
QI-2299,EVT-11024,XX2570,Cam-1,OK,,False
QI-2300,EVT-12405,XX3387,Human-QA2,None,,False
QI-2301,EVT-10117,XX4710,Cam-2,None,,False
QI-2302,EVT-12526,XX4726,Human-QA2,None,,False
QI-2303,EVT-12160,XX2717,Cam-2,None,S-01,False
QI-2304,EVT-11218,XX3339,Human-QA2,None,,False
QI-2305,EVT-11043,XX0245,Cam-1,OK,,False
QI-2306,EVT-12505,XX2720,Cam-1,None,,False
QI-2307,EVT-13814,XX0870,Human-QA1,None,,False
QI-2308,EVT-13519,XX1460,Human-QA2,Repair,,False
QI-2309,EVT-12687,XX4110,Cam-2,None,,False
QI-2310,EVT-13156,XX0671,Human-QA2,na,,False
QI-2311,EVT-10575,XX4737,Cam-1,None,,False
QI-2312,EVT-13345,XX0686,Human-QA1,na,,False
QI-2313,EVT-12847,XX1975,Human-QA2,Repair,,True
QI-2314,EVT-10402,XX1012,Cam-1,OK,,False
QI-2315,EVT-10252,XX1385,Cam-2,None,,False
QI-2316,EVT-11629,XX4139,Human-QA1,None,,False
QI-2317,EVT-12709,XX0911,Cam-1,None,,False
QI-2318,EVT-14764,XX1318,Cam-2,Reject,,False
QI-2319,EVT-14823,XX3127,Human-QA2,None,,False
QI-2320,EVT-13331,XX0567,Cam-2,None,,False
QI-2321,EVT-14043,XX3918,Cam-2,OK,,False
QI-2322,EVT-12659,XX1466,Cam-2,None,,False
QI-2323,EVT-10978,XX4203,Human-QA1,Reject,,False
QI-2324,EVT-13816,XX1208,Cam-1,None,,False
QI-2325,EVT-12726,XX3571,Cam-1,None,,False
QI-2326,EVT-10568,XX2466,Cam-2,None,,False
QI-2327,EVT-14638,XX4145,Human-QA2,Reject,,False
QI-2328,EVT-14614,XX4349,Human-QA2,None,S-02,False
QI-2329,EVT-14105,XX3927,Cam-1,None,,False
QI-2330,EVT-14252,XX3141,Human-QA2,na,,False
QI-2331,EVT-12772,XX3514,Cam-2,None,,False
QI-2332,EVT-14236,XX4011,Cam-1,None,,False
QI-2333,EVT-14054,XX2878,Cam-1,None,,False
QI-2334,EVT-12686,XX1401,Human-QA2,Repair,,False
QI-2335,EVT-13998,XX1569,Cam-1,None,S-01,False
QI-2336,EVT-10136,XX0741,Human-QA1,None,,False
QI-2337,EVT-14786,XX0700,Cam-2,None,,False
QI-2338,EVT-11423,XX0703,Human-QA1,None,,False
QI-2339,EVT-11465,XX4389,Cam-1,None,,False
QI-2340,EVT-13338,XX0956,Human-QA2,na,,False
QI-2341,EVT-14771,XX0874,Human-QA1,None,,False
QI-2342,EVT-13832,XX2409,Human-QA1,None,,False
QI-2343,EVT-11536,XX4598,Human-QA1,None,,False
QI-2344,EVT-12324,XX3379,Human-QA2,na,,False
QI-2345,EVT-13755,XX1821,Human-QA2,None,,False
QI-2346,EVT-11379,XX4745,Cam-1,OK,,False
QI-2347,EVT-10932,XX4182,Human-QA2,None,,False
QI-2348,EVT-13845,XX4392,Human-QA1,None,,False
QI-2349,EVT-11067,XX3243,Cam-1,None,,False
QI-2350,EVT-12938,XX1380,Human-QA2,None,,False
QI-2351,EVT-10210,XX0279,Cam-2,None,,False
